id|nome|url_mostra_mapas_na_tela|url_obtem_dados_indicador|url_obtem_totais_evolucao_tendencia|url_faz_download_geometrias_dados|descricao_simples|descricao_completa|nivel|proporcao_direta|indicador_pai|anos|setor_estrategico|tipo_geometria|unidade_medida|cenarios
7537|Associativismo|https://sistema.adaptabrasil.mcti.gov.br/7537/1/2017/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/7537/2017/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/7537/null/2017/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/7537/BR/null/2017/municipio/SHPz/adaptabrasil|Percentual de estabelecimentos agropecuários associados em cooperativa e/ou à entidade de classe|Indicador de capacidade adaptativa relacionado a manutenção da produção agropecuária, representa o percentual de estabelecimentos agropecuários associados em cooperativa e/ou à entidade de classe. O grau de associativismo foi obtido pela razão entre o número de estabelecimentos agropecuários que possuem associação à cooperativa ou entidade de classe e o número total de estabelecimentos agropecuários por município, multiplicado pelo peso atribuído pelos especialistas considerando a relevância regional do mesmo à ameaça de chuvas intensas. As variáveis que compõem o indicador foram obtidas do Censo Agropecuário disponibilizado pelo Instituto Brasileiro de Geografia e Estatística (IBGE) para 2017.<br><br>Fonte:<br>Sistema de Informações e Análises sobre Impactos das Mudanças Climáticas – AdaptaBrasil MCTI.|6|0|7511|2017|Segurança Alimentar|MultiPolygon||['Otimista', 'Pessimista']
7538|Orientação técnica|https://sistema.adaptabrasil.mcti.gov.br/7538/1/2017/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/7538/2017/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/7538/null/2017/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/7538/BR/null/2017/municipio/SHPz/adaptabrasil|Percentual estabelecimentos agropecuários que recebem orientação técnica|Indicador de capacidade adaptativa relacionado a manutenção da produção agropecuária é resultante da razão entre o número de estabelecimentos agropecuários que recebem orientação técnica especializada pelo número total de estabelecimentos agropecuários por município, posteriormente multiplicado pelo peso atribuído pelos especialistas considerando a relevância regional do mesmo à ameaça de chuvas intensas. Os dados foram obtidos no Censo Agropecuário disponibilizado pelo Instituto Brasileiro de Geografia e Estatística (IBGE) para 2017.|6|0|7511|2017|Segurança Alimentar|MultiPolygon||['Otimista', 'Pessimista']
7539|Preço dos alimentos|https://sistema.adaptabrasil.mcti.gov.br/7539/1/2015/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/7539/2015/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/7539/null/2015/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/7539/BR/null/2015/municipio/SHPz/adaptabrasil|Renda domiciliar não comprometida pelas alterações de preço da cesta básica que pode ser impactada em uma situação de chuvas intensas|Renda domiciliar não comprometida pelas alterações de preço da cesta básica. Indicador de capacidade adaptativa considerando a temática capacidade socioeconômica familiar obtido pela multiplicação do valor complementar à renda impactada pela alteração de preço da cesta básica e o peso atribuído pelos especialistas considerando a relevância regional do mesmo à ameaça de chuvas intensas. Os dados de valor da cesta são disponibilizados em Cesta Básica de Alimentos pelo Departamento Intersindical de Estatística e Estudos Socioeconômicos (DIEESE) para 2014 a 2018, estimados para os municípios da mesma região metropolitana; e os dados sobre renda domiciliar foram obtidos através do Rendimento Médio Mensal Domiciliar da Pesquisa Nacional por Amostra de Domicílios (PNAD), disponibilizado pelo Instituto Brasileiro de Geografia e Estatística (IBGE) para o mesmo período.<br><br>Fonte:<br>Sistema de Informações e Análises sobre Impactos das Mudanças Climáticas - AdaptaBrasil MCTI.|6|0|7512|2015|Segurança Alimentar|MultiPolygon||['Otimista', 'Pessimista']
7540|Bolsa família|https://sistema.adaptabrasil.mcti.gov.br/7540/1/2014/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/7540/2014/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/7540/null/2014/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/7540/BR/null/2014/municipio/SHPz/adaptabrasil|Abrangência do Programa Bolsa Família considerando o total de domicílios com renda domiciliar mensal de até 2 salários mínimos|Indicador de capacidade adaptativa considerando a temática capacidade socioeconômica familiar, obtido pela proporção do número de domicílios que recebem bolsa família, multiplicado pelo peso atribuído pelos especialistas considerando a relevância regional do mesmo à ameaça de chuvas intensas. A abrangência do programa foi calculada a partir da razão entre o número médio de beneficiários do Bolsa Família para 2012 a 2016, obtidos no Portal da Transparência disponibilizado pela Controladoria Geral da União (CGU), e média da quantidade estimada de domicílios com até 2 salários mínimos (classe de renda “E”) para 2011 a 2015, a partir dos dados do Censo Demográfico 2010 e das classes de rendimento mensal domiciliar (dados estaduais obtidos na Pesquisa Nacional por Amostra de Domicílios (PNAD)), ambos disponibilizados pelo Instituto Brasileiro de Geografia e Estatística (IBGE).<br><br>Fonte:<br>Sistema de Informações e Análises sobre Impactos das Mudanças Climáticas - AdaptaBrasil MCTI.|6|0|7512|2014|Segurança Alimentar|MultiPolygon||['Otimista', 'Pessimista']
7541|Domicílios não vulneráveis|https://sistema.adaptabrasil.mcti.gov.br/7541/1/2010/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/7541/2010/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/7541/null/2010/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/7541/BR/null/2010/municipio/SHPz/adaptabrasil|Domicílios cuja renda familiar é superior a dois salários mínimos que os garante um poder mínimo de compra para uma situação de emergência devido aos impactos advindos das chuvas intensas|Percentual de domicílios que não estão em situação de vulnerabilidade econômica (classe de renda "E"), considerando a temática de capacidade socioeconômica e familiar. O indicador é resultante da razão entre o número de domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita superior a 2 salários mínimos e o total de domicílios particulares permanentes. Posteriormente, o valor foi multiplicado pelo peso atribuído por especialistas considerando a relevância regional do mesmo à ameaça de chuvas intensas. As Informações foram obtidas no Censo Demográfico disponibilizado pelo Instituto Brasileiro de Geografia e Estatística (IBGE) para 2010.<br><br>Fonte:<br>Sistema de Informações e Análises sobre Impactos das Mudanças Climáticas - AdaptaBrasil MCTI.|6|0|7512|2010|Segurança Alimentar|MultiPolygon||['Otimista', 'Pessimista']
7542|Balanço hídrico no solo em áreas agropecuarias com solo suceptível a erosão|https://sistema.adaptabrasil.mcti.gov.br/7542/1/2015/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/7542/2015/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/7542/null/2015/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/7542/BR/null/2015/municipio/SHPz/adaptabrasil|Balanço hídrico em solos suscetíveis à erosão demandado pela agropecuária |Balanço hídrico em solos suscetíveis à erosão demandado pela agropecuária considerando a temática de agropecuária e fatores biofísicos. O indicador é composto pela combinação geoespacial de dois mapas: (A) dado de conteúdo de água no solo (Soil Water Balance); (B) mapa de erobibilidade dos solos. O cálculo deste indicador é composto por uma sequência de etapas. Primeiramente, realizou-se a transformação linear (normalização) do dado de balanço hídrico no solo (valor médio de mm/mês) para a escala de 0 a 10 - Mapa A. Em seguida, atribuiu-se os valores de 0 a 5 das classes de erodibilidade do solo, sendo 0 para os valores nulos, 1 para valores muito baixos até 5 para valores muito altos - Mapa B. O cálculo do indicador se dá pela operação geoespacial de álgebra de mapas (Mapa A * Mapa B). Depois, extraiu-se o valor médio por unidades rurais visitadas. Por fim, as informações são extraídas por média zonal em cada município e depois são multiplicados pelo peso atribuído pelos especialistas considerando a relevância regional do mesmo à ameaça de chuvas intensas. Os dados foram obtidos do Global High-Resolution Soil-Water Balance do trabalho de Trabucco e Zomer (2019), do Mapa de erodibilidade dos solos à erosão hídrica do Brasil (Primeira aproximação) disponibilizado pela Empresa Brasileira de Pesquisa Agropecuária (Embrapa Solos) para 2020, e as unidades visitadas derivam Censo Agropecuário do Instituto Brasileiro de Geografia e Estatística (IBGE) para 2017. <br><br>Fonte:<br>Sistema de Informações e Análises sobre Impactos das Mudanças Climáticas - AdaptaBrasil MCTI.|6|1|7513|2015|Segurança Alimentar|MultiPolygon||['Otimista', 'Pessimista']
7543|Agropecuária em pastagens degradadas|https://sistema.adaptabrasil.mcti.gov.br/7543/1/2016/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/7543/2016/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/7543/null/2016/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/7543/BR/null/2016/municipio/SHPz/adaptabrasil|Atividades agropecuárias sobre áreas de pastagens degradadas|Indicador de exposição relacionado a temática de agropecuária e fatores biofísicos, refere-se à proporção de atividades agropecuárias em áreas de pastagem degradada. O indicador é composto pela combinação do dado de áreas de pastagens degradadas (aglutinação das classes: levemente degradada, moderadamente degradada e severamente degradada) — variável A; e o dado de atividade agropecuária corresponde às classes de uso e cobertura da terra de Pastagem, Agricultura anual/Geral, Agricultura perene, Agricultura semi-perene — variável B. O indicador é resultante do geoprocessamento da intersecção geoespacial entre as variáveis A e B. A área resultante desta intersecção é dividida pela área total do município, multiplicado por 100, e posteriormente ponderado pelo peso atribuído pelos especialistas considerando a relevância regional do mesmo à ameaça de chuvas intensas. O dado de pastagens degradadas foi obtido do Atlas das Pastagens Brasileiras do Laboratório de Processamento de Imagens e Geoprocessamento da Universidade Federal de Goiás (LAPIG/UFG) para o período de 2011 a 2016 e as classes de uso e cobertura da terra foram obtidas do Inventário de Uso e Cobertura da Terra no Brasil da Quarta Comunicação Nacional do Brasil à Convenção do Clima das Nações Unidas para 2016.<br><br>Fonte:<br>Sistema de Informações e Análises sobre Impactos das Mudanças Climáticas - AdaptaBrasil MCTI.|6|1|7513|2016|Segurança Alimentar|MultiPolygon||['Otimista', 'Pessimista']
7544|Agropecuária com baixo potencial agrícola|https://sistema.adaptabrasil.mcti.gov.br/7544/1/2010/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/7544/2010/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/7544/null/2010/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/7544/BR/null/2010/municipio/SHPz/adaptabrasil|Áreas de atividades agropecuárias com baixo potencial agrícola |Áreas de atividades agropecuárias com baixo potencial agrícola, considerando a temática de agropecuária e fatores biofísicos. O dado de potencial agrícola deriva do dado de aptidão agrícola processado a partir da compilação das classes “Regular a Restrita” e “Restrita” do Mapa de Potencial Agrícola (escala aproximada de 1:5.000.000), disponibilizado pelo Instituto Brasileiro de Geografia e Estatística (IBGE) para 2010. O dado de áreas agropecuárias corresponde às classes de uso e cobertura da terra de Pastagem, Agricultura anual/Geral, Agricultura perene, Agricultura semi-perene do mapeamento de uso e cobertura da terra, obtido do Inventário de Uso e Cobertura da Terra no Brasil da Quarta Comunicação Nacional do Brasil à Convenção do Clima das Nações Unidas para 2016. O indicador é calculado a partir da razão entre áreas agropecuárias e as áreas de baixo potencial agrícola. Posteriormente o indicador foi multiplicado pelo peso atribuído pelos especialistas considerando a relevância regional do mesmo à ameaça de chuvas intensas.<br><br>Fonte:<br>Sistema de Informações e Análises sobre Impactos das Mudanças Climáticas - AdaptaBrasil MCTI.|6|1|7513|2010|Segurança Alimentar|MultiPolygon||['Otimista', 'Pessimista']
7545|Risco bioclimático|https://sistema.adaptabrasil.mcti.gov.br/7545/1/2015/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/7545/2015/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/7545/null/2015/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/7545/BR/null/2015/municipio/SHPz/adaptabrasil|Zonas sob risco bioclimático para cultivos alimentares que podem ser mais afetadas em situações de chuvas intensas|Indicador de exposição dos cultivos agrícolas ao risco bioclimático considerando a temática de agropecuária e fatores biofísicos. O indicador representa os níveis de risco que o produtor tem ao escolher determinada época de cultivo para uma região agrícola particular. Para efetuar este cálculo é necessário o conhecimento da fenologia de cada cultura, o tipo e características do solo e o comportamento médio das variáveis climáticas associadas ao desenvolvimento do específico cultivo. Essa metodologia, quando observada pela ótica de mudanças climáticas, tem por objetivo avaliar o potencial produtivo para uma determinada cultura, isto é, identifica o nível de adversidades atreladas ao clima futuro (como as chuvas intensas) que uma determinada cultura poderá sofrer. O dado obtido do Zoneamento Agrícola de Risco Climático (ZARC) para composição do indicador refere-se ao clima presente (1961–1990) em graus de risco “baixo” e “alto” para diferentes culturas agrícolas. Neste caso, foram considerados os modelos climáticos globais da Quarta Comunicação Nacional do Brasil à Convenção do Clima das Nações Unidas. O cálculo deste indicador é composto por uma sequência de etapas. Primeiramente, realizou-se o cálculo de área (km2) de cada tipo de cultura por município. As culturas aqui consideradas foram: arroz, feijão (1ª e 2ª safras), milho (1ª e 2ª safras) e trigo. Em seguida, calculou-se a proporção de área de cada tipo de cultura em relação a área total do município. Depois, ponderou-se a proporção de área por tipo agrícola em risco pelo peso (Risco Alto=2 e Risco Baixo=1). Na sequência, aplicou-se os pesos de risco de perdas agrícola por tipo de cultura considerando a ameaça climática de chuvas intensas. O peso atribuído a cada cultura considerando a ameaça de chuvas intensas deriva da proporção do total de área amparadas pelo programa PROAGRO (dano observado) por cultura e por sinistro (chuvas intensas) para o período de 2013-2020, dividido pelo total de área plantada segundo o Produção Agrícola Municipal (PAM) para o período de 2013-2020. O resultado final do indicador para a chuvas intensas corresponde a uma média ponderada considerando cada proporção de área em risco agrícola no município por tipo de cultura, multiplicado pelo peso atribuído pelos especialistas considerando a relevância regional do mesmo à ameaça de chuvas intensas. <br><br>Fonte:<br>Sistema de Informações e Análises sobre Impactos das Mudanças Climáticas - AdaptaBrasil MCTI.|6|1|7513|2015|Segurança Alimentar|MultiPolygon||['Otimista', 'Pessimista']
7546|Densidade populacional|https://sistema.adaptabrasil.mcti.gov.br/7546/1/2015/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/7546/2015/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/7546/null/2015/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/7546/BR/null/2015/municipio/SHPz/adaptabrasil|Número de habitantes, por área do município, potencialmente expostos às adversidades de uma situação de chuvas intensas|Indicador de exposição na temática de população exposta e estrutura fundiária obtido pela razão entre a população municipal estimada para 2015 e a área municipal de 2017, multiplicado posteriormente pelo peso atribuído por especialistas considerando a relevância regional do mesmo à ameaça de chuvas intensas. Os dados derivam dos catálogos de Estimativa da População e Áreas territoriais ambos disponibilizados pelo Instituto Brasileiro de Geografia e Estatística (IBGE).<br><br>Fonte:<br>Sistema de Informações e Análises sobre Impactos das Mudanças Climáticas - AdaptaBrasil MCTI.|6|1|7514|2015|Segurança Alimentar|MultiPolygon||['Otimista', 'Pessimista']
7547|Densidade de estabelecimentos agropecuários|https://sistema.adaptabrasil.mcti.gov.br/7547/1/2017/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/7547/2017/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/7547/null/2017/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/7547/BR/null/2017/municipio/SHPz/adaptabrasil|Número de estabelecimentos agropecuários por unidade de área do município|Indicador de exposição na temática de população exposta e estrutura fundiária que reflete a concentração fundiária existente no município. Indicador resultante da razão entre o número de estabelecimentos agropecuários e a área destes estabelecimentos no município, multiplicado pelo peso atribuído pelos especialistas considerando a relevância regional do mesmo à ameaça de chuvas intensas. Tais características estão associadas com regiões que produzem alimentos básicos: predomínio de pequenas propriedades e com alta densidade destas. Dados obtidos no Censo Agropecuário disponibilizado pelo Instituto Brasileiro de Geografia e Estatística (IBGE) para 2017, na escala municipal.<br><br>Fonte:<br>Sistema de Informações e Análises sobre Impactos das Mudanças Climáticas - AdaptaBrasil MCTI.|6|1|7514|2017|Segurança Alimentar|MultiPolygon||['Otimista', 'Pessimista']
7548|Precipitação em cinco dias |https://sistema.adaptabrasil.mcti.gov.br/7548/1/2015/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/7548/2015/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/7548/null/2015/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/7548/BR/null/2015/municipio/SHPz/adaptabrasil|Indicador de intensidade de chuva que pode causar deslizamentos em áreas mais susceptíveis|Máxima precipitação anual em 5 (cinco) dias consecutivos (mm). Precipitação máxima acumulada em 5 dias, ocorrida em um ano. Parâmetro utilizado para avaliar a  possibilidade de deslizamento.  O indicador é resultante da multiplicação entre a máxima precipitação anual em 5 dias e o peso atribuído por especialistas considerando sua importância relativa à problemática de chuvas intensas. Os dados climáticos foram obtidos em: Coordinated Regional Climate Downscaling Experiment (CORDEX).<br><br>Fonte:<br>Sistema de Informações e Análises sobre Impactos das Mudanças Climáticas - AdaptaBrasil MCTI.|6|1|7503|2015,2030,2050|Segurança Alimentar|MultiPolygon||['Otimista', 'Pessimista']
7549|Precipitação total|https://sistema.adaptabrasil.mcti.gov.br/7549/1/2015/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/7549/2015/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/7549/null/2015/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/7549/BR/null/2015/municipio/SHPz/adaptabrasil|Indicador de precipitação de intensidade extrema|Precipitação anual total considerando os dias em que 95% da quantidade de chuva é maior ou igual a 1,0 milímetro. Indica precipitação de intensidade extrema. O indicador é resultante da multiplicação entre a precipitação total anual acima do percentil 95 e o peso atribuído por especialistas considerando sua importância relativa à problemática de chuvas intensas. Os dados climáticos foram obtidos em: Coordinated Regional Climate Downscaling Experiment (CORDEX).<br><br>Fonte:<br>Sistema de Informações e Análises sobre Impactos das Mudanças Climáticas - AdaptaBrasil MCTI. |6|1|7503|2015,2030,2050|Segurança Alimentar|MultiPolygon||['Otimista', 'Pessimista']
40008|Tipo de Porto|https://sistema.adaptabrasil.mcti.gov.br/40008/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40008/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40008/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40008/BR/null/2020/municipio/SHPz/adaptabrasil|Expressa a sensibildiade às tempestades por meio do tipo de porto|A classificação dos portos em tipo de área abrigada foi baseada no World Port Index (WPI), entretanto, essa categorização é realizada a nível global e não considera as características peculiares dos portos brasileiros. Deste modo o WPI foi ajustado por meio de uma análise espacial e técnica a fim de se obter uma reclassificação que melhor representasse a realidade local para a ameaça climática de tempestade. No caso de portos que podem ser enquadrados em duas classes, realizou o enquadramento de acordo com a característica mais marcante. Além disso, realizou-se a validação da classificação com os representantes do porto, garantindo-se assim adequação à realidade empírica no ano de 2020. A partir dessa análise, foram atribuídos valores de sensibilidade em relação ao tipo de porto para os 21 portos, resultando no seguinte: 0 - não sensível; 0,33 - baixa sensibilidade; 0,66 - média sensibilidade; 1- alta sensibilidade. Os dados da sensibilidade por tipo de porto para a ameça climática de tempestade foram apresentados pela WayCarbon.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas.|6|1|40004|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40009|Tipo de Carga|https://sistema.adaptabrasil.mcti.gov.br/40009/1/2019/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40009/2019/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40009/null/2019/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40009/BR/null/2019/municipio/SHPz/adaptabrasil|Porcentagem de carga vegetal movimentada pelo porto|O tipo de carga movimentada caracteriza a operação portuária, determinando as infraestruturas e equipamentos fundamentais para o seu funcionamento. Para a sensibilidade às tempestades, o tipo de carga movimentada considerada foi a carga vegetal. Assim, para a obtenção do valor do indicador do tipo de carga foi realizado uma média da carga sólida e geral vegetal movimentada nos anos de 2018, 2019 e 2020, e, posteriormente, calculado a porcentagem em relação à carga total movimentada. Os dados de movimentação de carga para os 21 foram extraídos do anuário estatístico da Agência Nacional de Transportes Aquaviários (ANTAQ).<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas.|6|1|40004|2019|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40010|Condição da Área Abrigada|https://sistema.adaptabrasil.mcti.gov.br/40010/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40010/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40010/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40010/BR/null/2020/municipio/SHPz/adaptabrasil|Condição da integridade estrutural da área abrigada dos portos|A condição da área abrigada foi utilizada para estimar a integridade estrutural da área abrigada dos portos. Os dados referentes à condição de área abrigada de cada um dos 21 portos públicos analisados foram obtidos por meio do World Port Index (WPI). Em 2020, posteriormente ao levantamento da condição abrigada de cada porto analisado, foi efetuada uma atribuição de valores para as classes apontadas. Sendo as classes: muito boa (0,2); boa (0,4); média (0,6); ruim (0,8); não possui (1). Os dados da sensibilidade de condição da área abrigada dos 21 portos para a ameça climática de tempestade foram apresentados pela WayCarbon.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas. |6|0|40004|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40011|Acessos Alternativos|https://sistema.adaptabrasil.mcti.gov.br/40011/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40011/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40011/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40011/BR/null/2020/municipio/SHPz/adaptabrasil|Adoção e status de implementação da medida estrutural de acesso alternativos aos portos|O acesso alternativo compõe a lista de medidas estruturais selecionadas que aumentam a resiliência do setor portuário frente às mudanças do clima. Tal indicador foi obtido por meio do formulário aplicado com os 21 portos públicos analisados, no qual os portos apontaram se adotaram ou não essa medida, bem como o seu status de implementação (0 - sem necessidade, 1 - necessária mais sem atividades, 2 - processo em andamento, mas com dificuldades, 3 - planeja e orçamento aprovado, 4 - em execução/implementação, 5 - realizada) para a ameaça climática de tempestade. Posteriormente, classificados em: muito baixa, baixa, média, alta, muito alta. O formulário foi aplicadado pela WayCarbon em 2020.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas. |6|0|40006|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40012|Existência de VTMS|https://sistema.adaptabrasil.mcti.gov.br/40012/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40012/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40012/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40012/BR/null/2020/municipio/SHPz/adaptabrasil|Existência de sistema de informação de gestão de tráfego de embarcações (VTMS) nos portos|A existência de sistema de informação de gestão de tráfego de embarcações (VTMS) do porto foi levantada como parte das medidas estruturais que aumentam a resiliência do setor portuário frente à mudança do clima de tempestade. Tal indicador foi obtido por meio da consulta ao especialista dos 21 portos, o qual indicou se o porto adota essa medida (1,00) ou não (0,00). A consulta foi realizada pela WayCarbon em 2020.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas.|6|0|40006|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
40013|Sistema de Drenagem|https://sistema.adaptabrasil.mcti.gov.br/40013/1/2020/null/BR/municipio/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/mapa-dados/BR/municipio/40013/2020/null/adaptabrasil|https://sistema.adaptabrasil.mcti.gov.br/api/total/BR/municipio/40013/null/2020/adaptabrasil|https://sistema.adaptabrasil.dev.apps.rnp.br/api/geometria/data/40013/BR/null/2020/municipio/SHPz/adaptabrasil|Adoção e status de implementação da medida estrutural de  sistema de drenagem na área do porto público|O sistema de drenagem compõe a lista de medidas estruturais selecionadas que aumentam a resiliência do setor portuário frente às mudanças do clima, sobretudo, às tempestades. Tal indicador foi obtido por meio do formulário aplicado com os 21 portos públicos analisados, no qual os portos apontaram se adotaram ou não essa medida, bem como o seu status de implementação (0 - sem necessidade, 1 - necessária mais sem atividades, 2 - processo em andamento, mas com dificuldades, 3 - planeja e orçamento aprovado, 4 - em execução/implementação, 5 - realizada). O formulário foi aplicadado pela WayCarbon em 2020.<br><br> Fontes:<br> ANTAQ. Impactos e Riscos da Mudança do Clima nos Portos Públicos Costeiros Brasileiros. Brasília: Agência Nacional de Transportes Aquaviários (ANTAQ), 2021. 311 páginas.|6|0|40006|2020|Infraestrutura Portuária|MultiPoint||['Otimista', 'Pessimista']
